geo;info;csn-fft-fe-1.company.com;81.19.104.33;csn-info-geo.company.com;
geo;info;csn-fft-fe-2.company.com;81.19.104.36;csn-info-geo.company.com;
geo;info;csn-fft-fe-3.company.com;81.19.104.39;csn-info-geo.company.com;
geo;info;csn-fft-fe-4.company.com;81.19.104.42;csn-info-geo.company.com;
geo;info;csn-fft-fe-5.company.com;81.19.104.45;csn-info-geo.company.com;
geo;info;csn-hkg-fe-1.company.com;202.177.216.233;csn-info-geo.company.com;
geo;info;csn-hkg-fe-2.company.com;202.177.216.236;csn-info-geo.company.com;
geo;info;csn-msk-fe-4.company.com;62.128.100.35;csn-info-geo.company.com;
geo;info;csn-msk-fe-5.company.com;62.128.100.37;csn-info-geo.company.com;
geo;info;csn-msk-fe-6.company.com;62.128.100.39;csn-info-geo.company.com;
geo;info;csn-msk-fe-7.company.com;62.128.100.41;csn-info-geo.company.com;
geo;info;csn-msk-fe-8.company.com;62.128.100.43;csn-info-geo.company.com;
geo;info;csn-trt-fe-1.company.com;38.113.165.77;csn-info-geo.company.com;
geo;info;csn-trt-fe-4.company.com;38.113.165.86;csn-info-geo.company.com;
geo;info;csn-bjg-fe-1.company.com;119.255.133.33;csn-info-geo.company.com;
