geo;file;csn-fft-fe-1.company.com;81.19.104.33;csn-file-geo.company.com;
geo;file;csn-fft-fe-2.company.com;81.19.104.36;csn-file-geo.company.com;
geo;file;csn-fft-fe-3.company.com;81.19.104.39;csn-file-geo.company.com;
geo;file;csn-fft-fe-4.company.com;81.19.104.42;csn-file-geo.company.com;
geo;file;csn-fft-fe-5.company.com;81.19.104.45;csn-file-geo.company.com;
geo;file;csn-fft-fe3-1.company.com;81.19.104.69;csn-file-geo.company.com;
geo;file;csn-fft-fe3-2.company.com;81.19.104.72;csn-file-geo.company.com;
geo;file;csn-hkg-fe-1.company.com;202.177.216.233;csn-file-geo.company.com;
geo;file;csn-hkg-fe-2.company.com;202.177.216.236;csn-file-geo.company.com;
geo;file;csn-msk-fe-4.company.com;62.128.100.35;csn-file-geo.company.com;
geo;file;csn-msk-fe-5.company.com;62.128.100.37;csn-file-geo.company.com;
geo;file;csn-msk-fe-6.company.com;62.128.100.39;csn-file-geo.company.com;
geo;file;csn-msk-fe-7.company.com;62.128.100.41;csn-file-geo.company.com;
geo;file;csn-msk-fe-8.company.com;62.128.100.43;csn-file-geo.company.com;
geo;file;csn-trt-fe-1.company.com;38.113.165.77;csn-file-geo.company.com;
geo;file;csn-trt-fe-2.company.com;38.113.165.80;csn-file-geo.company.com;
geo;file;csn-trt-fe-3.company.com;38.113.165.83;csn-file-geo.company.com;
geo;file;csn-trt-fe-4.company.com;38.113.165.86;csn-file-geo.company.com;
geo;file;rs-hkg-fe-1.company.com;202.177.216.227;csn-file-geo.company.com;
geo;file;rs-hkg-fe-2.company.com;202.177.216.230;csn-file-geo.company.com;
geo;file;csn-msk-fe4-3.company.com;62.128.100.108;csn-file-geo.company.com;
geo;file;csn-msk-fe4-4.company.com;62.128.100.109;csn-file-geo.company.com;
geo;file;csn-msk-fe5-1.company.com;62.128.100.131;csn-file-geo.company.com;
geo;file;csn-msk-fe5-2.company.com;62.128.100.132;csn-file-geo.company.com;
geo;file;csn-bjg-fe-1.company.com;119.255.133.33;csn-file-geo.company.com;
geo;file;csn-bjg-fe-2.company.com;119.255.133.36;csn-file-geo.company.com;
geo;file;rs-bjg-fe-1.company.com;119.255.133.27;csn-file-geo.company.com;
geo;file;rs-bjg-fe-2.company.com;119.255.133.30;csn-file-geo.company.com;
