geo;fw;csn-fft-fe-1.company.com;81.19.104.33;csn-fw-geo.company.com;
geo;fw;csn-fft-fe-2.company.com;81.19.104.36;csn-fw-geo.company.com;
geo;fw;csn-fft-fe-3.company.com;81.19.104.39;csn-fw-geo.company.com;
geo;fw;csn-fft-fe-4.company.com;81.19.104.42;csn-fw-geo.company.com;
geo;fw;csn-fft-fe-5.company.com;81.19.104.45;csn-fw-geo.company.com;
geo;fw;csn-hkg-fe-1.company.com;202.177.216.233;csn-fw-geo.company.com;
geo;fw;csn-hkg-fe-2.company.com;202.177.216.236;csn-fw-geo.company.com;
geo;fw;csn-msk-fe-4.company.com;62.128.100.35;csn-fw-geo.company.com;
geo;fw;csn-msk-fe-5.company.com;62.128.100.37;csn-fw-geo.company.com;
geo;fw;csn-msk-fe-6.company.com;62.128.100.39;csn-fw-geo.company.com;
geo;fw;csn-msk-fe-7.company.com;62.128.100.41;csn-fw-geo.company.com;
geo;fw;csn-msk-fe-8.company.com;62.128.100.43;csn-fw-geo.company.com;
geo;fw;csn-trt-fe-1.company.com;38.113.165.77;csn-fw-geo.company.com;
geo;fw;csn-trt-fe-4.company.com;38.113.165.86;csn-fw-geo.company.com;
geo;fw;csn-bjg-fe-1.company.com;119.255.133.33;csn-fw-geo.company.com;
